conceptType,conceptUri,preferredLabel,status,skillType,reuseLevel,altLabels,description,broaderConceptUri,broaderConceptPT
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/e5a6e1e0-1b07-4432-83ba-77d593b2cb47,SAS Data Management,released,knowledge,sector-specific,,"Programul informatic SAS Data Management este un instrument de integrare a informațiilor din mai multe aplicații create și întreținute de organizații într-o structură de date coerentă și transparentă, dezvoltată de compania de software SAS.",http://data.europa.eu/esco/skill/9d0d89be-bffa-4393-b6f6-8d05bea49051 | http://data.europa.eu/esco/isced-f/0612,instrumente de extragere transformare și încărcare a datelor | proiectarea și administrarea de baze de date și rețele
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/e5b5053e-0ef6-4c4e-a3f2-42f955f4322c,instalează un firewall,released,skill/competence,sector-specific,instalează un firewall rețea | instalează un paravan de protecție rețea,"Descarcă, instalează și actualizează un sistem de securitate a rețelei conceput pentru a împiedica accesul neautorizat la o rețea privată.",http://data.europa.eu/esco/skill/f4346299-e22a-4686-8e61-2c9b0cd51c7d | http://data.europa.eu/esco/skill/185c56ee-098f-46a1-af87-56337085da6f,aplică măsuri de securitate digitală | asigură protecția dispozitivelor tic
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/e5beeff8-7c98-490a-ae2c-16fbb6a87305,gestionează chei pentru protecția datelor,released,skill/competence,sector-specific,evaluează sistemele de climatizare | selectează sistemele de încălzire și răcire care corespund proiectului clădirii,"Selectează mecanismele adecvate de autentificare și autorizare. Concepe, pune în aplicare gestionarea și utilizarea cheilor și remediază problemele aferente acestora. Concepe și pune în aplicare o soluție de criptare a datelor pentru datele statice și datele în curs de transmitere.
	",http://data.europa.eu/esco/skill/2a3a96a3-709e-4d60-81f6-d247d6933f13 | http://data.europa.eu/esco/skill/185c56ee-098f-46a1-af87-56337085da6f,gestionează securitatea sistemului | asigură protecția dispozitivelor tic
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/e5d1f825-60ed-4bdd-872a-e748c387f777,CSS,released,knowledge,sector-specific,,"Limbajul informatic CSS este un limbaj de tip foaie de stil care redă prezentarea documentelor structurate. Aceste documente trebuie să respecte foi de stil, un set de norme stilistice, cum ar fi fontul, culoarea și formatul.",http://data.europa.eu/esco/skill/c2999f0c-eb37-4cdf-b9b0-82107b628794 | http://data.europa.eu/esco/isced-f/0612,limbaje de foi de stil | proiectarea și administrarea de baze de date și rețele
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/e6262391-ffda-4b8e-9f5c-89cf1a0e7384,echipamente audiovizuale,released,knowledge,sector-specific,,Caracteristicile și utilizarea a diferite instrumente care stimulează simțul vizual și auditiv.,http://data.europa.eu/esco/isced-f/0211,tehnici audiovizuale și producție mediatică
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/e63da991-d405-4463-9874-3555c80082d9,creează picturi 2D,released,skill/competence,cross-sector,,Produce un desen utilizând o serie de instrumente digitale.,http://data.europa.eu/esco/skill/ab99d9a7-62eb-407b-92f2-bf7992a82004,creează concepte sau spectacole artistice
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/e665d919-f28d-4ac4-adf0-8903ac66540e,elaborează planuri de design,released,skill/competence,cross-sector,creează proiecte de design,Elaborează planuri de design folosind proiectarea asistată de calculator (CAD); lucrează în conformitate cu estimările bugetare; organizează și ține ședințe cu clienții.,http://data.europa.eu/esco/skill/b2c688b0-9106-466d-8b88-eafdfe608e7d,proiectează structuri sau instalații
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/e6b8f934-7f35-4dc6-9a64-f6c43acdc00b,furnizori de componente software,released,knowledge,sector-specific,,Furnizorii care pot furniza componentele de software necesare.,http://data.europa.eu/esco/isced-f/0613,analiza și dezvoltarea de aplicații și software
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/e743a3f3-ba4a-4dab-99a6-6321dba6b502,actualizează serviciile de management al informațiilor aeronautice,released,skill/competence,occupation-specific,,"Actualizează serviciile de management al informațiilor aeronautice (AIM), cum ar fi seturi de date, grafice și publicații aeronautice.",http://data.europa.eu/esco/skill/f698f8df-b473-40aa-a5c9-033cd892467a | http://data.europa.eu/esco/skill/2579f843-87e8-4a9f-83ce-1284b2218b56 | http://data.europa.eu/esco/skill/32c017fd-28ab-4051-bf68-74de952c2f77,este la curent cu reglementările | administrează servicii de management a informațiilor aeronautice | gestionează informații
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/e74f4f21-8d45-412c-b5c3-652e6167ee32,procese de dezvoltare de conținut,released,knowledge,cross-sector,,"Tehnicile specializate utilizate pentru conceperea, redactarea, compilarea, editarea și organizarea de conținut digital, cum ar fi texte, grafice și înregistrări video în scopuri de publicare.",http://data.europa.eu/esco/isced-f/0211,tehnici audiovizuale și producție mediatică
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/e79dab00-fe87-48f2-b8cc-f48b68bc7f35,WhiteHat Sentinel,released,knowledge,sector-specific,,Programul informatic WhiteHat Sentinel este un instrument TIC specializat care testează punctele slabe în materie de securitate ale sistemului în cazul accesului potențial neautorizat la informațiile din sistem și care este dezvoltat de compania de software WhiteHat Security.,http://data.europa.eu/esco/isced-f/0613 | http://data.europa.eu/esco/skill/de586dcf-d7e5-4340-bf5b-d59026f1b436,analiza și dezvoltarea de aplicații și software | instrument de testare a punctelor slabe ale sistemului
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/e8171178-9a60-40a6-ad3b-510e10cfebad,redă imagini 3D,released,skill/competence,cross-sector,,Utilizează instrumente specializate pentru a transforma modelele cu structură de fire 3D în imagini 2D cu efecte fotorealiste 3D sau cu redare non-fotorealistă pe calculator.,http://data.europa.eu/esco/skill/1859883d-c047-4fe1-8e74-7bb4385d6ad2 | http://data.europa.eu/esco/skill/5f782745-6382-4873-b415-8fb91c705b03 | http://data.europa.eu/esco/skill/f5b33464-4df9-4cf3-b468-b0a2d6b3ee85 | http://data.europa.eu/esco/skill/a556a3db-cd48-42a5-825c-f95f6f5ccbfe,aplică tehnici de imagistică 3D | creează imagini digitale | lucrează cu software de grafică computerizată 3D | concep ecrane și decorațiuni vizuale
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/e819cc1e-09d9-47f2-b418-93972852daef,MarkLogic,released,knowledge,sector-specific,,"Baza de date non-relațională pentru întreprinderi NoSQL utilizată pentru crearea, actualizarea și gestionarea unor cantități mari de date nestructurate stocate în cloud și care oferă caracteristici precum semantica, modelele flexibile de date și integrarea în Hadoop.",http://data.europa.eu/esco/skill/ab1e97ed-2319-4293-a8b7-072d2648822f | http://data.europa.eu/esco/isced-f/0612,sisteme de gestionare a bazelor de date | proiectarea și administrarea de baze de date și rețele
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/e81d7bed-b7c7-41bf-a30a-e3201e8f09b3,masterizare audio,released,knowledge,sector-specific,,Procesul ulterior producției în care conținutul audio finit înregistrat este transferat pe un dispozitiv de stocare a datelor de unde urmează să fie copiat.,http://data.europa.eu/esco/skill/5ad2c837-d032-4803-aa4a-322a54936636 | http://data.europa.eu/esco/isced-f/0211,fabricarea matriței pentru discuri | tehnici audiovizuale și producție mediatică
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/e842ed4c-23c1-4c29-b1b1-b490889db735,trasează rutele de navigație pentru transport,released,skill/competence,sector-specific,,Trasează ruta de navigație a unei nave sub supravegherea unui ofițer de punte maritim superior. Exploatează un radar al navei sau hărți electronice și un sistem de identificare automată.,http://data.europa.eu/esco/skill/e46186e4-c784-4122-9828-4881c01bfae0 | http://data.europa.eu/esco/skill/36c9717b-e53a-4d16-b7df-b6555eff43f8,elaborează rutele de transport | exploatează nave
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/e87ec79a-c9ff-46f5-84fa-7a0f394cdf40,robotică,released,knowledge,cross-sector,,"Ramura ingineriei care implică proiectarea, operarea, fabricarea și aplicarea roboților. Robotica face parte din ingineria mecanică, ingineria electrică și informatica și se suprapune cu mecatronica și cu ingineria automatizării.",http://data.europa.eu/esco/isced-f/0714,electronică și automatizare
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/e8b89eb6-51e8-4c3a-babb-88b2e110376b,Pascal (programare pe calculator),released,knowledge,sector-specific,,"Tehnicile și principiile dezvoltării de software, cum ar fi analiza, algoritmii, codificarea, testarea și compilarea de paradigme de programare în Pascal.",http://data.europa.eu/esco/skill/21d2f96d-35f7-4e3f-9745-c533d2dd6e97 | http://data.europa.eu/esco/isced-f/0613,programare pe calculator | analiza și dezvoltarea de aplicații și software
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/e8bae3fe-6d8d-457e-a20b-6f8eea4d5402,operează sisteme de sonorizare în direct,released,skill/competence,sector-specific,operează sisteme de sonorizare în regim live,Operează sisteme de sonorizare și dispozitive audio în timpul repetițiilor sau într-o situație în direct.,http://data.europa.eu/esco/skill/8ddcb295-707e-459c-ba6a-66ffb37835c5,operează echipamente audio-video
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/e8dd9cc1-c83d-45ec-a7b0-e3727ab90336,creează imagini animate,released,skill/competence,sector-specific,,Creează și dezvoltă imagini bidimensionale și tridimensionale în mișcare și animații.,http://data.europa.eu/esco/skill/5f782745-6382-4873-b415-8fb91c705b03 | http://data.europa.eu/esco/skill/a556a3db-cd48-42a5-825c-f95f6f5ccbfe,creează imagini digitale | concep ecrane și decorațiuni vizuale
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/e975b791-b488-4935-be44-06f2f9a443bb,setează roboți industriali pentru industria automobilelor,released,skill/competence,cross-sector,,"Setează și programează un robot industrial pentru industria automobilelor, lucrând la procesele mașinii și înlocuind sau sprijinind prin cooperare munca umană, cum ar fi robotul cu șase axe pentru industria automobilelor.",http://data.europa.eu/esco/skill/494b8057-daf5-46a0-b33b-416e0115c30a,utilizează instrumente digitale pentru controlul mecanismelor
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/e9ac6d35-0219-44c3-b488-bfd14923d09f,utilizează software pentru tăiat șabloane de croitorie,released,skill/competence,sector-specific,,"Utilizează software pentru tăiat șabloane de croitorie pentru a crea modele pentru producția de îmbrăcăminte, confecții și produse textile. Stabilește șabloanele adecvate în software pentru reproductibilitatea produselor, în funcție de mărime și formă.",http://data.europa.eu/esco/skill/2ac79be0-1f66-48da-84a6-2d294179927f | http://data.europa.eu/esco/skill/494b8057-daf5-46a0-b33b-416e0115c30a,creează tipare pentru îmbrăcăminte | utilizează instrumente digitale pentru controlul mecanismelor
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/ea412de3-9d7a-4943-8d8c-c6d3c7495d0e,execută testarea integrării,released,skill/competence,sector-specific,realizează testarea integrării | testează interfața dintre componentele software | testează integrarea | efectuează testarea integrării componentelor software,"Efectuează testarea componentelor de sistem sau de software grupate în mai multe moduri, pentru a evalua capacitatea lor de a se interconecta, interfața și capacitatea de a asigura funcționalitatea globală.",http://data.europa.eu/esco/skill/913e7e83-b8f8-4574-b1ca-1b38f3fd974a | http://data.europa.eu/esco/skill/f839b1da-78b6-4466-86f4-a5798821ea20,execută teste de software | instalează sisteme informatice
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/ea99e1f2-ad03-4bb3-8960-1227fc76bb2a,interpretează interfețele grafice de comunicare,released,skill/competence,cross-sector,,Are capacitatea de a înțelege diferitele forme și reprezentări utilizate în scheme și în modelul izometric 3D prezentate de programele de comunicare.,http://data.europa.eu/esco/skill/1f403e44-7a79-4b91-b86a-e406208be161 | http://data.europa.eu/esco/skill/316df5b7-31c4-4f4e-ae69-aad1b873b995,interpretează abilitatea de alfabetizare vizuală | interpretează documentații și diagrame tehnice
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/eabc06f6-2daf-45bb-b525-7fc078e2eadf,proiectează prototipuri de produse optice,released,skill/competence,sector-specific,,Proiectează și dezvoltă prototipuri de produse și componente optice utilizând software de desen tehnic.,http://data.europa.eu/esco/skill/bacbfc27-4b5d-47de-8bfd-af5fa27562a2 | http://data.europa.eu/esco/skill/c34b06c4-d164-4e49-a784-89d47de42ec2,"proiectează prototipuri | proiectează materiale, sisteme sau produse industriale"
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/eb0e5615-1575-4a86-a1a2-7d39595033c5,ABAP,released,knowledge,sector-specific,,"Tehnicile și principiile dezvoltării de software, cum ar fi analiza, algoritmii, codificarea, testarea și compilarea de paradigme de programare în ABAP.",http://data.europa.eu/esco/skill/21d2f96d-35f7-4e3f-9745-c533d2dd6e97 | http://data.europa.eu/esco/isced-f/0613,programare pe calculator | analiza și dezvoltarea de aplicații și software
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/eb275d0d-64bb-49cb-a501-72aff776088f,utilizează controlerul de sesiuni de comunicații,released,skill/competence,sector-specific,gestionează sesiunile de comunicații de voce pe internet | utilizează SBC | utilizează controlerul sesiunilor de comunicații | gestionează apelurile VoIP | gestionează apelurile de voce pe internet,Gestionează apelurile în timpul unei sesiuni de tip VoIP și asigură securitatea și calitatea serviciului prin operarea unui controler de sesiuni de comunicații (SBC).,http://data.europa.eu/esco/skill/185c56ee-098f-46a1-af87-56337085da6f,asigură protecția dispozitivelor tic
